2024-06-05 15:52:22,2024-06-05 15:52:32,2,14.87
1,15.129999999999999
3,16.336666666666666
2024-06-05 15:52:23,2024-06-05 15:52:33,1,15.129999999999999
3,16.7325
2,13.195
2024-06-05 15:52:24,2024-06-05 15:52:34,1,14.926666666666666
3,16.7325
2,13.813333333333334
2024-06-05 15:52:25,2024-06-05 15:52:35,1,17.316666666666666
3,16.7325
2,13.813333333333334
2024-06-05 15:52:26,2024-06-05 15:52:36,3,16.936
2,13.813333333333334
1,16.73
2024-06-05 15:52:27,2024-06-05 15:52:37,2,15.135000000000002
3,15.9775
1,16.73
2024-06-05 15:52:28,2024-06-05 15:52:38,2,16.323333333333334
3,16.262
1,16.73
2024-06-05 15:52:29,2024-06-05 15:52:39,3,16.262
1,15.11
2,1775000000000003
2024-06-05 15:52:30,2024-06-05 15:52:40,1,15.11
3,14.916
2,1775000000000003
2024-06-05 15:52:31,2024-06-05 15:52:41,3,1435
2,1775000000000003
1,12.735
2024-06-05 15:52:32,2024-06-05 15:52:42,3,14.656
2,197
1,12.735
2024-06-05 15:52:33,2024-06-05 15:52:43,2,197
1,12.336666666666666
3,13.84
2024-06-05 15:52:34,2024-06-05 15:52:44,1,1432499999999999
3,13.84
2,218
2024-06-05 15:52:35,2024-06-05 15:52:45,3,13.104
2,218
1,14.176666666666666
2024-06-05 15:52:36,2024-06-05 15:52:46,2,218
3,12.276
1,14.176666666666666
2024-06-05 15:52:37,2024-06-05 15:52:47,3,11.87
1,14.176666666666666
2,236
2024-06-05 15:52:38,2024-06-05 15:52:48,1,14.176666666666666
3,10.998333333333333
2,236
2024-06-05 15:52:39,2024-06-05 15:52:49,3,11.265714285714285
2,236
1,15.33
2024-06-05 15:52:40,2024-06-05 15:52:50,3,11.379999999999999
2,19.83
1,15.33
2024-06-05 15:52:41,2024-06-05 15:52:51,2,19.12
1,15.33
3,11.73
2024-06-05 15:52:42,2024-06-05 15:52:52,1,15.33
3,11.73
2,18.486666666666668
2024-06-05 15:52:43,2024-06-05 15:52:53,1,15.695
3,11.73
2,18.486666666666668
2024-06-05 15:52:44,2024-06-05 15:52:54,3,11.73
2,18.486666666666668
1,178
2024-06-05 15:52:45,2024-06-05 15:52:55,3,12.122499999999999
2,2085
1,178
2024-06-05 15:52:46,2024-06-05 15:52:56,3,11.626666666666667
2,2085
1,15.923333333333334
2024-06-05 15:52:47,2024-06-05 15:52:57,3,12.52
2,2085
1,15.265
2024-06-05 15:52:48,2024-06-05 15:52:58,3,12.87
2,19.494
1,15.265
2024-06-05 15:52:49,2024-06-05 15:52:59,2,19.494
1,15.265
3,15.75
2024-06-05 15:52:50,2024-06-05 15:53,2,20.2175
1,15.108
3,15.75
2024-06-05 15:52:51,2024-06-05 15:53:01,2,2156666666666665
1,15.786666666666667
3,15.75
2024-06-05 15:52:52,2024-06-05 15:53:02,1,15.786666666666667
2,17.52
3,15.75
2024-06-05 15:52:53,2024-06-05 15:53:03,1,16.49
2,17.439999999999998
3,15.75
2024-06-05 15:52:54,2024-06-05 15:53:04,2,17.439999999999998
1,1401999999999999
3,15.75
2024-06-05 15:52:55,2024-06-05 15:53:05,1,1401999999999999
2,14.959999999999999
3,15.905
2024-06-05 15:52:56,2024-06-05 15:53:06,1,14.1
2,14.959999999999999
3,17.583333333333332
2024-06-05 15:52:57,2024-06-05 15:53:07,2,14.959999999999999
3,16.2375
1,14.37
2024-06-05 15:52:58,2024-06-05 15:53:08,3,16.2375
1,14.37
2,1553333333333333
Exception in thread "Thread-0" java.util.NoSuchElementException: No line found
	at java.base/java.util.Scanner.nextLine(Scanner.java:1651)
	at relational.stream.RowStreamGenerator.generateDataAndAddToStream(RowStreamGenerator.java:96)
	at relational.stream.RowStreamGenerator.lambda$startStreaming$0(RowStreamGenerator.java:61)
	at java.base/java.util.HashMap$EntrySet.forEach(HashMap.java:1126)
	at relational.stream.RowStreamGenerator.lambda$startStreaming$1(RowStreamGenerator.java:61)
	at java.base/java.lang.Thread.run(Thread.java:840)
